publication_eid,author_id
3042540641,56387031000
3042575995,6603580513
3042575995,7006077807
3042608187,6508342486
3042608187,6701586630
3042608187,7005029829
3042608187,7005437256
3042608187,7102085362
3042608187,7102387230
3042608187,57195616366
3042622790,6701782643
3042622790,7003636460
3042622790,7005904786
3042622790,7102051213
3042622790,7103193821
3042622790,57063878900
3042668637,6507616840
3042668637,6507647216
3042668637,6602499135
3042668637,6602499479
3042668637,7003900475
3042668637,7006703552
3042668637,7402332915
3042668637,10044774300
3042689555,7202594947
3042689555,56272877300
3042689555,57201814264
3042707485,6506672953
3042707485,6508342486
3042707485,6701586630
3042707485,7005029829
3042707485,7005290821
3042707485,7005437256
3042707485,7102085362
3042707485,7102387230
3042707485,56098905400
3042707485,56498424900
3042707485,57195616366
3042707485,57211078643
3042737416,6701396968
3042737416,7004869962
3042737416,7006280368
3042737416,35453790200
3042739471,6602071966
3042739471,6603559867
3042739471,7402710515
3042739471,35583528600
3042780501,6507845366
3042780501,6701407305
3042780501,7003271881
3042780501,36641521800
3042780501,56087774100
3042780501,57210000920
3042780501,57210001642
3042780501,57214644795
3042853050,7102757923
3042946818,6601921831
3042946818,6602584856
3042946818,7003453359
3042946818,35475414700
3042946818,56360269000
3142544232,6602923625
3142544232,6603844812
3142544232,6701862793
3142544232,7004222379
3142544232,7801574264
3142544232,57206035102
3142557825,57206035102
3142754103,6507013177
3142754103,7004940390
3142754103,7005950597
3142754103,7006179271
3142754103,7401710170
3142754103,8570567000
3142754103,9838772900
3142754103,26643419900
3142754103,35481958800
3142754103,57198258115
3142754938,6506020266
3142754938,6506904048
3142754938,6603128472
3142754938,7003878750
3142754938,7006029679
3142754938,25026096000
3142754938,56116299300
3142754938,57198516190
3242657942,6701505926
3242657942,7004167785
3242657942,7006295895
3242657942,7102699009
3242657942,7401534449
3242657942,22136571100
3242657942,35478866600
3242657942,35918054900
3242657942,36072060300
3242668110,7003271881
3242668110,7006161183
3242668110,8130052000
3242668110,8431831400
3242692486,7005029829
3242692486,7403140456
3242692486,34975063900
3242692486,57643972900
3342896334,6603580513
3342896334,7101616327
3342927601,6506740168
3342927601,7201515607
3342927601,7202139148
3342927601,18333722000
3342927601,35237661200
3442880198,7404414304
3442880198,35585224700
3543008966,6602969449
3543008966,7004330790
3543008966,7004470126
3543008966,7005034685
3543008966,8747173800
3543008966,14026213500
3543008966,35585019100
3543008966,36744559500
3543008966,57189717953
3843138491,6602481128
3843138491,6602538477
3843138491,6603406699
3843138491,6603600780
3843138491,6604054845
3843138491,7004754914
3843138491,7006305071
3843138491,7006733885
3843138491,7203074210
3843138491,7401758663
3843138491,7801512433
3843138491,23980330100
3843138491,35472959700
3943093974,6602214786
3943093974,7005360682
3943093974,7101914210
3943093974,35480101900
3943093974,57208456324
4043057968,6507490819
4043057968,6602116707
4043057968,7102087724
4043057968,55741139300
4043064887,6505944790
4043064887,6603356967
4043064887,7003762837
4043064887,7005034685
4043064887,7006301498
4043064887,27170595400
4043064887,36874281800
4043064887,55697173200
4043064887,57189717953
4043144379,6508092610
4043144379,6603900232
4043144379,35556048900
4043144379,57206035102
4143138628,7003795375
4143138628,7005123004
4143138628,7202226004
4143138628,7403078251
4143138628,8622337300
4143138628,57212272233
4143150483,7006534481
4143150483,57214644795
4344598347,7006116739
4344598347,7202436291
4344598347,7202526161
4344598347,24315834100
4344598347,35391339800
4344683290,7005082194
4344683290,7101641953
4344683290,8509975000
4344683290,8870565000
4344683290,9632420300
4344683290,56062267400
4344685148,7101761746
4344685148,7801519617
4344685148,8664576500
4344686855,6602214786
4344686855,6701319685
4344686855,7003498857
4344686855,7005360682
4344686855,7005479262
4344686855,7404410528
4344686855,35461916400
4344686855,57526654900
4344713311,7006179271
4344713311,7401710170
4344713311,7401927562
4344713311,24071003400
4344713311,57202403257
4444232329,7004134835
4444232329,7005695234
4444232329,7402302301
4444232329,10141094600
4444232329,15071574600
4444232329,36120017700
4444232329,36121321700
4444232329,57192411358
4444252702,7004849540
4444252702,7006523278
4444252702,55403869400
4444252702,57199220415
4444255965,7402617220
4444255965,7404619368
4444255965,24337849800
4444299120,6701446271
4444299120,7006380073
4444350520,6602782970
4444350520,7005045980
4444350520,55176476500
4444350520,57196908558
4444372628,7006642142
4444372628,7101785826
4444372628,7102564709
4444372628,56053895400
4544272019,7006225993
4544272019,7101944285
4544272019,7102699009
4544272019,35918054900
4544272233,6507425097
4544272233,6603199109
4544272233,7006523278
4544272233,8754225500
4544370582,6602146103
4544370582,7003764659
4544370582,7402435467
4544370582,7403147199
4544370582,56003151700
4544370582,56272877300
4544370582,57201814264
4644276031,6603074285
4644276031,7101785826
4644276031,36907568700
4644319215,7202594947
4644319215,56250390700
4644319215,56272877300
4644319215,57201814264
4744341332,6507233782
4744341332,7003271881
4744341332,7003453359
4744341332,7005458824
4744341332,7103404371
4744341332,9737216300
4744341332,36046821700
4744341332,36641521800
4744341332,57192411358
4744358048,6507233782
4744358048,6603141419
4744358048,7007115371
4744358048,36046821700
4944241087,7101785826
4944241087,16229886700
4944267671,6701389788
4944267671,7103266920
4944267671,7202269354
4944267671,7202436291
5044225427,6701407305
5044225427,7201752649
5044225427,56325349600
5144224171,6701505926
5144224171,7102699009
5144224171,7401534449
5144224171,35918054900
5144224171,36072060300
5244272625,57206035102
5244341399,7102608769
5244341399,57206035102
5244341399,57208460892
5444230559,6603504795
5444230559,7004367467
5444230559,7004876905
5444230559,7005492260
5444230559,7005950597
5444230559,7103352482
5444230559,7401927562
5444230559,7404445931
5444230559,26643419900
5644239564,6602878549
5644239564,7401894821
5644239564,7403075628
5644239564,8153567800
5644239564,56387031000
6044220429,6504777446
6044220429,6602923625
6044220429,6603844812
6044220429,6701862793
6044220429,7004222379
6044220429,57206035102
6144224116,23068408400
6144224116,57206035102
6144224116,57208460892
6144264946,6701524557
6144264946,7404186412
6144264946,7407259854
6144264946,57206035102
6144264946,57208460892
6144293260,6701862793
6144293260,7101692484
6144293260,7404186412
6144293260,57206035102
6344277169,7004538950
6344277169,7203023746
6344277169,7402724964
6344277169,13003942900
6344277169,35080285800
6344292397,6601964510
6344292397,6701351309
6344292397,56224626000
6844257551,6508102586
6844257551,6602426994
6844257551,7003410036
6844257551,7004005355
6844257551,7004176690
6844257551,7006122031
6844257551,7201351183
6844257551,7201815645
6844257551,7402249397
6844257551,57198832025
7044222936,6508039254
7044222936,6602142116
7044222936,7003547338
7044222936,7003682394
7044222936,7005187501
7044222936,7006447565
7044222936,7102522977
7044222936,7103200075
7044222936,24174483300
7044222936,57213105501
7044236935,6507616840
7044236935,6602499479
7044236935,7003900475
7044236935,7006703552
7044236935,7402332915
7844239804,7005029829
7844239804,16937228200
7844239804,55583301100
8444223429,6506300992
8444223429,6603589533
8444223429,7102860769
8444223429,7402517928
8444223429,35502344800
8444223429,57201523887
8544266009,7005045980
8544266009,7102087724
8544266009,55741139300
8644219849,7004120839
8644219849,7403905759
8644219849,23063766600
8644241639,6603542674
8644241639,7004636907
8644241639,7005152345
8644241639,22135708900
8644241639,56307109200
8644241639,57217800445
8644291673,6701407305
8644291673,7003360320
8644291673,7102298160
8644291673,7404288815
8644291673,35432704800
8644291673,36831818500
8644291673,56087774100
8744255609,7102757923
8744255609,7402252164
8744255609,23967916300
8744255609,24399391600
8744308152,7006164219
8744308152,7101785826
8944252799,6603334299
8944252799,6603402748
8944252799,7003920427
8944252799,7005187501
8944252799,7006014151
8944252799,7006137200
8944252799,7102096631
8944252799,7103200075
8944252799,7201847881
8944252799,7202103167
8944252799,7202276270
8944252799,7401666505
8944252799,12786320100
9144226978,6603600210
9144226978,7005494393
9144226978,7005607299
9144226978,7202297011
9144226978,7403581121
9144226978,23020528900
9144226978,26634147900
9144226978,51763281400
9144226978,55697173200
9144261675,7202603793
9144261675,7401869970
9144261675,7405888060
9144261675,57203103412
9244230035,6701791957
9244230035,7202245469
9244230035,7202594947
9244230035,55660208600
9244230035,56250390700
9244230035,56272877300
9244230035,57201814264
9244239196,7005130971
9244239196,7005451581
9244239196,7005458824
9244239196,7402888990
9244239196,14020528900
9244239196,15721285300
9244245293,6506458236
9244245293,6602157821
9244245293,6701407305
9244245293,7004239190
9244245293,7004563508
9244245293,7004760477
9244245293,7005334203
9244245293,7005878877
9244245293,7006799013
9244245293,7006987884
9244245293,7102815195
9244245293,7103154727
9244245293,7201919728
9244245293,35515198200
9244245293,55589617300
9244245293,56798992500
9244257935,6603204567
9244257935,7003354061
9244257935,7102682937
9244257935,8755684400
9244257935,23484122000
9244257935,35274731500
9244257935,56911336300
9444230573,7101761746
9444230573,7202933294
9444230573,8664576500
9644260448,6506069459
9644260448,6506914855
9644260448,7004394257
9644260448,8411282400
9644260448,25924299400
9644260448,56943121800
9744271696,7003500877
9744271696,57208234001
9944238420,7005468422
9944238420,7101785826
9944238420,7102019276
9944249691,7003463699
9944249691,7005468422
9944249691,7101785826
10044258479,6504521377
10044258479,11440563800
10044258479,17346768700
10044258479,35310287700
10044258479,55385672100
10144263922,7003581137
10144263922,7003762837
10144263922,7004330215
10144263922,7004950562
10144263922,7006811808
10144263922,7101899416
10144263922,7102276896
10144263922,7102425692
10144263922,7201351183
10144263922,7201849873
10144263922,7403298357
10144263922,15919984700
10144263922,57196917008
10744220475,7005139618
10744220475,7102241564
10744220475,7102736527
10744220475,7103035863
10744220475,7202509399
10744220475,7202775748
10744220475,7202845845
10744220475,7402600597
10744220475,7404248613
10744220475,7404345032
10744220475,13310132600
10744220475,55821374100
10744220475,57199836284
10744221559,7003581137
10744221559,7003762837
10744221559,7004330215
10744221559,7004476215
10744221559,7005596769
10744221559,7006811808
10744221559,7101899416
10744221559,7102276896
10744221559,7201351183
10744221559,7403298357
10744221559,8055102500
10744221559,15919984700
10744221559,26426193300
10744221559,35986311200
10744221559,35994309200
10744221559,57198001238
10744223784,6602519016
10744223784,7003453359
10744223784,7005130971
10744223784,7005458824
10744223784,7402566060
10744223784,15922868600
10744223784,35770301000
10744223784,36046821700
10744223784,45361178600
10744223784,55447672700
10744223902,6508342486
10744223902,6601986433
10744223902,6701586630
10744223902,7005029829
10744223902,7005437256
10744223902,7007182343
10744223902,7102387230
10744223902,8777808500
10744223902,8951274700
10744223902,55281533400
10744223902,57195616366
10744223902,57198738584
10744223902,57226006445
10744227853,6603696818
10744227853,6701492654
10744227853,7003995587
10744227853,7004513856
10744227853,7005307808
10744227853,7005312952
10744227853,7102153144
10744227853,7201615395
10744227853,15024461800
10744227853,15756810900
10744227853,36038688600
10744227853,55465216700
10744227853,57212154353
10744227853,57218986451
10844220900,7101692484
10844220900,7102195426
10844220900,7404186412
10844220900,57206035102
11144258964,6506617760
11144258964,6602574160
11144258964,6602858815
11144258964,6701566673
11144258964,7004163964
11144258964,8324236700
11144345718,6508193570
11144345718,6701351309
11144345718,7003622227
11144345718,35756967700
11144345718,56224626000
11144345718,56224698400
11144355227,7004134835
11144355227,7005695234
11144355227,7402302301
11144355227,7402652334
11144355227,35213929400
11144355227,36046821700
11144355227,36121321700
11144355227,55566479800
11144355227,56466849700
11144355227,57192411358
11144355499,6506019618
11144355499,6506497924
11144355499,6602279050
11144355499,6602830518
11144355499,6701550662
11144355499,7003432853
11144355499,7005588850
11144355499,7401937591
11144355499,7402302769
11144355499,8659310000
11144355499,25959254500
11144355499,35448109000
11144355499,35799009200
11144355499,56700094200
11144355499,57201358494
11144355842,6602519016
11144355842,7003453359
11144355842,7005451581
11144355842,7005458824
11144355842,7006667139
11144355842,7402566060
11144355842,7403349920
11144355842,8838937100
11144355842,35770301000
11144355842,36046821700
11144356640,6602912807
11144356640,7003453359
11144356640,7005130971
11144356640,7005451581
11144356640,7005458824
11144356640,7006667139
11144356640,7006724571
11144356640,7402566060
11144356640,7403349920
11144356640,8838937100
11144356640,35770301000
11344250418,55888466400
11344250418,56328369300
11344250418,57192609133
11344250418,57192632378
11444254723,6701317277
11444254723,7003457329
11444254723,7004641665
11444254723,7102757923
11444254723,7402252164
11844298348,35918054900
11844298348,36072060300
11844298348,55753530400
11844298348,57198662305
11944271785,6504447182
11944271785,6506883613
11944271785,7007031038
12044253190,7005224338
12044253190,7202139148
12044255616,6603689268
12044255616,7005097332
12044255616,7005649915
12044255616,7202139148
12044255616,57226200270
12044257391,7005097332
12044257391,7005649915
12044257391,7202139148
12044257391,57223950526
12044257391,57226200270
12044258826,6602687554
12044258826,7003775816
12044258826,7005224338
12044258826,7202139148
12044258826,55472881100
12144265535,7003410036
12144265535,7004400303
12144265535,7006200551
12144265535,7201351183
12144290114,7003581137
12144290114,7003736346
12144290114,7003762837
12144290114,7004330215
12144290114,7004476215
12144290114,7005596769
12144290114,7006811808
12144290114,7101899416
12144290114,7102276896
12144290114,7201351183
12144290114,7201849873
12144290114,15919984700
12144290114,35994309200
12144290114,57198907139
12244258510,7202139148
12244258510,8751955300
12244261029,7006179271
12244261029,7401710170
12244261029,26643419900
12244279992,6602462360
12244279992,7102087724
12244279992,57191952363
12344285941,6603557080
12344285941,7102757923
12344285941,7402252164
12444315986,6602499479
12444315986,7003900475
12444315986,7401755590
12444315986,15760588600
12444315986,56277139400
12444315986,57191343744
12944295293,7003581137
12944295293,7003762837
12944295293,7004330215
12944295293,7004476215
12944295293,7006811808
12944295293,7101899416
12944295293,7102276896
12944295293,7201351183
12944295293,7403298357
12944295293,8055102500
12944295293,15919984700
12944295293,26426193300
12944295293,35428868100
12944295293,35986311200
12944295293,35994309200
13044263097,6602986924
13044263097,6602991398
13044263097,6701787888
13044263097,7007152851
13044263097,7101734064
13044263097,7102093093
13044263097,7102817958
13044263097,7403402188
13044263097,8610689500
13044263097,13605572700
13044263097,23018751600
13044263097,35355018500
13044263097,36491871900
13044263097,54887617600
13044263097,55966033700
13044263097,57190625184
13044263097,57215789702
13144252180,6507419393
13144252180,6701371866
13144252180,7005074360
13144252180,7102972229
13244255486,7003410036
13244255486,7004400303
13244255486,7004476215
13244255486,7006200551
13244255486,7201351183
13244255486,45461285700
13244284329,6505955868
13244284329,6506248486
13244284329,6603495233
13244284329,7004160478
13244284329,7004268029
13244284329,7004636907
13244284329,7401689686
13244284329,22135708900
13244284329,35553336000
13244284329,55288539300
13244284329,55653712100
13544256293,7402600597
13544256293,35198072900
13544256293,55821374100
13544266535,6506756775
13544266535,6602096317
13544266535,7005029829
13544266535,7005437256
13544266535,7102764091
13544266535,7102780539
13544266535,56506102500
13644273239,7101785826
13644273239,55727142900
13844298267,6603661063
13844298267,7402617220
13844298267,16638291300
13944280203,6603557080
13944280203,7102757923
13944280203,7402252164
13944284445,6603217918
13944284445,7004636907
13944284445,7006525821
13944284445,7103243864
13944284445,8744908000
13944284445,35553336000
13944284445,56224626000
14044262255,6507190041
14044262255,7005130971
14044262255,7005458824
14044262255,7006623910
14044262255,7402888990
14044262255,8114289800
14044262255,36046821700
14044275722,7005458824
14044275722,7006315170
14044275722,7102568924
14044275722,36046821700
14044275722,56663700000
14044275722,57103432200
14644396137,7005341967
14644396137,7006380073
14644396137,24514731500
14744269528,57063878900
14744269528,57203236572
14744272167,7102757923
14744272167,7402252164
14744272167,23967916300
14744274454,6507851513
14744274454,7003453359
14744274454,7005458824
14744274454,7007115371
14744274454,8896978300
14744274454,36046821700
14744274454,56251024300
14744293561,7004381601
14744293561,7102757923
14744293561,8970655000
15144353804,7401534449
15144353804,35213818700
15144353804,35918054900
15444346256,6507083159
15444346256,7003500877
15444346256,7003762837
15444346256,7004330215
15444346256,7006811808
15444346256,7102276896
15544369054,7402600597
15544369054,35198072900
15544369054,55821374100
15544370499,7003410036
15544370499,7006200551
15544370499,7201351183
15544370499,8610161000
15544370499,35428868100
15544370499,35446440500
15544384106,6507851513
15544384106,7003453359
15544384106,7005753439
15544384106,7102174966
15544384106,7202426241
15544384106,7401924576
15544384106,7404215514
15544384106,35770301000
15644381753,6602996193
15644381753,7006683071
15644381753,7101659521
15644381753,7201654055
15644381753,36485058200
15644381753,55553735591
15644381753,57197226454
15944417807,6506079891
15944417807,6603779582
15944417807,7006525821
15944417807,36786599000
15944417807,57212224400
15944418219,7101785826
15944418219,36907568700
16244394016,6603217918
16244394016,7006525821
16244394016,7102709385
16244394016,7103243864
16244394016,8047561500
16244394016,8744908000
16244399832,6602375555
16244399832,6701422803
16244399832,7005577574
16244399832,7103412344
16244399832,7404204614
16244399832,35449599700
16244399832,55666581400
16244423337,7102757923
16244423337,7402252164
16244423337,23967916300
16244423337,57191497708
16344374855,7202413792
16344374855,8577478900
16344374855,56240539500
16344374855,57202363288
16344386009,6507488919
16344386009,6603789001
16344386009,7004953758
16344386009,7202269354
16344386009,7202436291
16344386009,35547263400
16344392978,7005187501
16344392978,7006525821
16344392978,7103200075
16344392978,24587357800
16344392978,25724091300
16644364009,6603559867
16644364009,7006352388
16644401933,6603541239
16644401933,6603711188
16644401933,7003691773
16644401933,16217292000
16844387009,6603557080
16844387009,7102757923
16844387009,7402252164
16844387009,8970655000
16844387465,7101616327
16844387465,7202139148
17044366567,7003271881
17044366567,8130052000
17044366567,8624856500
17044366567,9839314400
17044366567,24172952100
17044366567,36641521800
17044438563,6507233782
17044438563,7004882919
17044438563,7007115371
17044438563,36046821700
17044438563,56251024300
17444384201,7202404752
17444384201,8350007900
17444384201,55942910500
17444384201,56128105600
17444392808,7003410036
17444392808,7006200551
17444392808,7201351183
17444416235,7102608769
17444416235,57206035102
17444416235,57208460892
17444418624,6603884205
17444418624,7005077921
17444418624,8505209400
17444418624,8505209800
17444418624,8598199800
17444418624,12801154800
17444419167,7101785826
17444419167,7403963492
17444444169,6602388067
17444444169,6602507768
17444444169,6603851715
17444444169,7006456358
17444444169,7102504040
17444444169,7102836824
17444444169,7103132320
17444444169,7202263151
17444444169,7402695388
17444444169,7403056787
17444444169,55642066800
17644387244,7003271881
17644387244,36641521800
17644431245,6603455432
17644431245,7005458824
17644431245,7102368606
17644431245,7201655282
17644431245,7202563652
17644431245,7801434274
17644431245,35350555400
17644431245,35597189500
17644431245,35986544200
17644431245,36046821700
17644448922,7003269583
17644448922,7202139148
17844369768,6603241278
17844369768,7005607299
17844369768,7005955880
17844369768,7006277803
17844369768,7006595063
17844369768,7006781208
17844369768,8703102400
17844369768,57225281852
17844387140,6506069459
17844387140,6506914855
17844387140,7004394257
17844387140,8411282400
17844387140,13003787900
17844387140,25924299400
17844387140,56943121800
17844387140,57526358200
17944378310,6602462360
17944378310,7102087724
18044368454,7004248838
18044368454,7402600597
18044368454,22836616200
18044368454,55821374100
18044394808,7003410036
18044394808,7005151571
18044394808,7006200551
18044394808,7007162539
18044394808,7201351183
18044394808,7202347641
18044394808,35428868100
18044394808,35446440500
18044403356,6603988702
18044403356,7003529537
18044403356,7005137209
18044403356,7006329318
18044403356,7101813663
18044403356,7101913325
18044403356,7402225150
18044403356,7402911760
18044403356,7405532043
18044403356,23007459900
18044403356,24353143300
18044403356,35371260000
18044403356,35433859600
18044403356,35467832300
18044403356,55491032200
18044403356,55629821400
18044403356,55686755300
18044403356,57220557017
18044403356,57221005312
18144390159,6506491934
18144390159,6601966196
18144390159,6603627925
18244405600,7202812333
18244405600,56224626000
18244424789,6602974427
18244424789,6701371866
18244424789,7005600302
18244424789,36038166400
18244424789,55734241200
18244424789,57205972013
18244424789,57217716169
18344375283,7102860769
18344375283,7402517928
18344380632,7003581137
18344380632,7003762837
18344380632,7004330215
18344380632,7004476215
18344380632,7005596769
18344380632,7006811808
18344380632,7102276896
18344380632,7201351183
18344380632,7202311794
18344380632,7403298357
18344380632,15919984700
18344380632,26426193300
18344380632,35986311200
18344380632,57198787486
18544400783,6507626201
18544400783,6603637980
18544400783,6603815489
18544400783,7004160478
18544400783,7005245886
18544400783,7006497405
18544400783,35553336000
18544400783,57197530390
18544400783,57226263809
18644385343,7004577066
18644385343,7004955385
18644385343,7005034685
18644385343,7005817000
18644385343,7006073862
18644385343,8747173800
18644385343,36744559500
18644385343,55459928100
18644385343,55628529240
18644385343,57189717953
18644385343,57198821067
18844401605,6602001036
18844401605,7003825057
18844401605,7004576862
18844401605,7004585095
18844401605,7004633877
18844401605,7103288217
18844457029,7003500877
18844457029,35472794700
18844457029,56827193200
18944392342,7006386995
18944392342,7007031038
18944392342,7102593802
18944392342,7102615791
18944392342,7102847932
18944392342,24923543300
18944392426,6603589533
18944392426,7004844815
18944392426,7006899694
18944392426,7202376203
18944392426,7406561328
18944392426,8621466800
18944392426,39962446200
19044392696,6601921831
19044392696,7003453359
19144369248,7006523278
19344362860,7102757923
19344362860,7402252164
19344362860,8335749200
19444385385,6506079891
19444385385,6603779582
19444385385,7006525821
19444385385,36786599000
19444385385,57212224400
19444386508,6507885488
19444386508,6603345024
19444386508,8596105200
19444386508,8596105300
19444386508,8596105500
19544389641,6603541239
19544389641,6603711188
19544389641,7003691773
19544389641,16217292000
19544389641,36833087400
19644372162,6603426544
19644372162,7004149745
19644372162,7005414652
19644372162,7006395027
19644372162,7202253948
19644372162,9637693400
19644372162,9738542800
19644372162,16647382400
19644372162,57416920900
19944413627,7004266666
19944413627,56277139400
19944413627,57201814273
19944431687,6506308091
19944431687,7103181894
19944431687,7202226004
19944431687,8622337200
19944431687,8622337300
19944431687,16638533700
19944431687,57193047065
19944431687,57198297022
19944431687,57198661429
19944431687,57212272233
19944432847,6505881545
19944432847,6505955868
19944432847,6506248486
19944432847,6506650476
19944432847,6603053459
19944432847,7004160478
19944432847,7004268029
19944432847,7004636907
19944432847,7401689686
19944432847,8554993500
19944432847,22135708900
19944432847,23567612200
19944432847,35553336000
19944432847,55288539300
19944432847,55653712100
20044368288,7006642142
20044368288,7101785826
20044368288,7102564709
20044368288,56053895400
20044391641,6701521105
20044391641,7102860769
20144372814,7004973130
20144372814,7101785826
20144372814,35617274900
20144374849,57206035102
20144388398,6603925792
20144388398,7005950597
20144388398,7006464758
20144388398,7006654463
20144388398,7102017240
20144388398,7401687058
20144388398,8570567000
20144388398,9838772900
20144388398,24461366100
20144388398,35420494000
20144388398,35481958800
20344391403,6506697118
20344391403,7005029829
20344391403,7005629959
20344391403,7005724859
20344391403,7102475133
20344391403,7403140456
20344391403,35402935900
20344391403,35509020100
20344391403,55189084800
20344391403,55303859000
20344391403,57197521079
20344391403,57199659878
20444364619,7006678360
20444364619,7404186412
20444364619,57206035102
20444364619,57208460892
20444364619,57210682583
20444364619,57213491074
20444368030,6505649798
20444368030,6603302385
20444368030,7006781208
20444368030,7102860769
20444368030,7201664962
20444368030,7402517928
20444368030,35451693000
20444368030,57024659700
20444368030,57203073902
20444382446,6602523731
20444382446,7003269583
20444382446,7202139148
20444437179,7005950597
20444437179,7202218802
20444437179,7401710170
20444437179,7401927562
20444437179,8622336900
20444437179,8622337200
20444437179,8622337300
20444437179,8622337400
20444437179,26643419900
20444437179,57212272233
20444441550,6701505926
20444441550,7102699009
20444441550,35918054900
20444441550,36072060300
20444451701,6603559867
20444451701,7005133713
20444451701,7201386154
20444451701,7402710515
20444451701,35583528600
20544477443,6506342213
20544477443,6602077911
20544477443,6602767163
20544477443,6603426544
20544477443,6603550796
20544477443,7004061871
20544477443,7004205139
20544477443,7007050695
20544477443,7201554632
20544477443,7404245521
20544477443,8586038500
20544477443,55605766948
20544477443,55636315310
20544477443,56723789200
20844433031,6602481128
20844433031,7005484435
20844433031,8427183800
20844433031,8787880000
20844433031,9736790900
20844433031,36979774300
21044436145,8844101600
21044436145,8969370100
21044436145,35310287700
21044436145,55385672100
21044436145,56015457300
21044457650,6506350809
21044457650,7202225250
21044457650,7202458130
21044457650,15127399300
21144460987,7003500877
21144460987,35472794700
21344483384,7101785826
21344483384,7402755383
21344483384,56164671600
21344498002,7101785826
21344498002,16406310800
21344498002,55459929100
21344498002,57527651900
21644475113,7003410036
21644475113,7004476215
21644475113,7005151571
21644475113,7006200551
21644475113,7201351183
21644488122,7404414304
21644488122,35585224700
21844453836,57197619280
21844453836,57206035102
21844453836,57208460892
21844463060,6602617893
21844463060,7402517928
21844463060,7404328849
21844463060,8587262100
21844463060,57063878900
21944449088,7003410036
21944449088,7004476215
21944449088,7006200551
21944449088,7201351183
21944449088,35446440500
22044450816,6506276646
22044450816,6507233782
22044450816,6602519016
22044450816,6602843247
22044450816,7005130971
22044450816,7005451581
22044450816,7005458824
22044450816,36046821700
22044450816,55706585300
22044452716,6507233782
22044452716,7102123880
22044452716,8620056600
22044452716,23488557600
22044452716,36046821700
22144489498,7101785826
22144489498,33167697700
22244450020,6508193570
22244450020,6701540318
22244450020,7003622227
22244450020,8519109800
22244450020,35743326800
22244450020,55483258600
22244450020,56224626000
22544455477,7101785826
22544455477,36907568700
22544470925,6506414959
22544470925,7004925104
22544470925,7006525821
22544470925,7103243864
22544470925,8621466800
22544470925,8744908000
22544470925,34769638500
22544472131,6508092610
22544472131,6603900232
22544472131,35556048900
22544472131,57206035102
22544473001,6603589533
22544473001,7101782916
22544473001,7401902165
22544473001,7406561328
22544473001,8588093000
22544473001,24504564100
22544473001,57198459583
22544473001,57207517638
22744439566,6603580513
22744439566,7101616327
22944463033,7006380073
23044436187,7102860769
23044436187,7402517928
23044436187,57203073902
23144461627,6701389788
23144461627,7103266920
23144461627,7202269354
23144461627,7202436291
23244433204,7004769285
23244433204,7005029829
23244433204,7006881026
23244433204,8666749200
23244433204,34571150700
23244433204,34975063900
23444434392,7003581137
23444434392,7003762837
23444434392,7004330215
23444434392,7006811808
23444434392,7102276896
23444434392,7201849873
23444434392,7202311794
23444434392,8206032100
23444434392,15919984700
23444434392,24285929700
23444434392,57203054689
23644438201,6701371866
23644438201,7005878656
23644438201,7201921559
23644438201,7402350036
23644447903,7101785826
23644447903,7403963492
23744506465,6508186338
23744506465,7006465407
23744506465,7102381732
23744506465,9036834600
23744506465,55521823400
23744506465,57063878900
23744506465,57204236750
23744506465,57210437625
23844456906,7003622775
23844456906,7410337843
23844456906,57206035102
23844471938,6603209588
23844471938,7005976355
23844471938,7006787432
23844471938,7101761746
23844471938,7102716150
23844471938,7402316245
23844471938,8130482600
23844471938,8664576500
23844471938,8664577100
23844471938,57201508235
23844471938,57205042636
23844488036,6508092610
23844488036,6603900232
23844488036,7101692484
23844488036,7404186412
23844488036,35556048900
23844488036,57206035102
23844494188,7003500877
23844494188,8554699800
23844517401,6701317277
23844517401,7102757923
23844517401,7402252164
23844517401,23967916300
23844537228,7006386995
23844537228,7007031038
23844537228,7102847932
23844537228,24923543300
23844558590,6701702352
23844558590,7202917258
23844558590,7402517928
23844558590,7404328849
23944444516,6602481128
23944444516,6603600780
23944444516,7004754914
23944444516,7006733885
23944444516,8605822000
23944444516,9037480800
23944444516,23980330100
23944444516,37056874600
23944461953,6506020266
23944461953,7003639598
23944461953,7003806669
23944461953,7003878750
23944461953,7006029679
23944461953,25026096000
23944509304,7404414304
23944509304,35585224700
24044485650,6701407305
24044485650,7003271881
24044485650,7005130971
24044485650,56087774100
24044485650,57196932363
24144485784,6507233782
24144485784,6602519016
24144485784,7005458824
24144485784,8549512700
24144485784,36046821700
24644448245,6508342486
24644448245,7005029829
24644448245,7005647517
24644448245,7102041411
24644448245,7102085362
24644448245,7102387230
24644448245,13806108200
24644448245,55506606500
24744451431,7003775816
24744451431,7202139148
24744451431,8940249600
24744458859,6602617893
24744458859,6701702352
24744458859,7102860769
24744458859,7402517928
24744458859,8917558000
24744458859,57063878900
24744458859,57197409273
25144463267,7202139148
25144463267,15831570500
25144479277,6602409246
25144479277,6602687554
25144479277,7003775816
25144479277,7202139148
25144503301,6505910847
25144503301,6701396968
25144503301,35453790200
25144503301,57184544700
25144503301,57203472485
25144503301,57203491941
25444456622,6601994536
25444456622,7005055717
25444456622,7202139148
25444496152,6506459703
25444496152,6603589533
25444496152,7401902165
25444496152,13606552800
25444496152,35371387300
25444496152,55965013500
25644433589,6603580513
25644433589,7202329839
