publication eid,author id
2-s2.0-0033613950,7005034685
2-s2.0-0033613950,7403478728
2-s2.0-0033647784,7003453359
2-s2.0-0033647784,7005130971
2-s2.0-0033647784,7005458824
2-s2.0-0033647784,7201655282
2-s2.0-0033647784,35350555400
2-s2.0-0033647784,36046821700
2-s2.0-0033669223,6602492685
2-s2.0-0033669223,6603260128
2-s2.0-0033669223,7003453359
2-s2.0-0033669223,7005130971
2-s2.0-0033669223,7005458824
2-s2.0-0033669223,7006623910
2-s2.0-0033669223,36046821700
2-s2.0-0033674442,6507024904
2-s2.0-0033674442,7003271881
2-s2.0-0033674442,55604374200
2-s2.0-0033674442,57214644795
2-s2.0-0033680415,7403078251
2-s2.0-0033680415,7404442649
2-s2.0-0033680415,57212272233
2-s2.0-0033730174,6701322097
2-s2.0-0033730174,9639309700
2-s2.0-0033730174,16060985700
2-s2.0-0033730174,36870940900
2-s2.0-0033730174,56232804200
2-s2.0-0033730174,57214157830
2-s2.0-0033775506,6602499135
2-s2.0-0033775506,7003900475
2-s2.0-0033775506,7005187501
2-s2.0-0033775506,7006703552
2-s2.0-0033778095,6602499479
2-s2.0-0033778095,7006739023
2-s2.0-0033778095,7201727760
2-s2.0-0033778095,35587183400
2-s2.0-0033783873,7102620102
2-s2.0-0033783873,7103276097
2-s2.0-0033783873,7401774443
2-s2.0-0033783873,7402351612
2-s2.0-0033783873,26643380000
2-s2.0-0033809467,6602116707
2-s2.0-0033809467,7102087724
2-s2.0-0033811482,6603587818
2-s2.0-0033811482,7004171353
2-s2.0-0033811482,7005504774
2-s2.0-0033811482,7102515151
2-s2.0-0033811482,7102796670
2-s2.0-0033811482,7202394545
2-s2.0-0033811482,7202436291
2-s2.0-0033811482,35512619200
2-s2.0-0033825283,6505719547
2-s2.0-0033825283,6508102542
2-s2.0-0033825283,7004248838
2-s2.0-0033825283,7402600597
2-s2.0-0033825283,35377810400
2-s2.0-0033825283,53982813300
2-s2.0-0033844196,7003289716
2-s2.0-0033844196,7003295143
2-s2.0-0033844196,7005724700
2-s2.0-0033844196,7006327616
2-s2.0-0033844196,7101641680
2-s2.0-0033844196,7101944285
2-s2.0-0033844196,7103142193
2-s2.0-0033844196,7202038362
2-s2.0-0033844196,55397186300
2-s2.0-0033860818,7101913325
2-s2.0-0033860818,7102087724
2-s2.0-0033860818,36641521800
2-s2.0-0033863962,6602804429
2-s2.0-0033863962,7004266666
2-s2.0-0033863962,7103320565
2-s2.0-0033863962,57544255700
2-s2.0-0033866643,7004167785
2-s2.0-0033866643,7102699009
2-s2.0-0033866643,7401534449
2-s2.0-0033866643,22136571100
2-s2.0-0033866643,35478866600
2-s2.0-0033866643,35918054900
2-s2.0-0033866643,36072060300
2-s2.0-0033882695,6603559867
2-s2.0-0033882695,7005125723
2-s2.0-0033882695,7006331511
2-s2.0-0033882695,7102724704
2-s2.0-0033882695,7403599398
2-s2.0-0033923021,6602475519
2-s2.0-0033923021,7103052904
2-s2.0-0033923021,7402710515
2-s2.0-0033923021,35994309200
2-s2.0-0033923021,56169780400
2-s2.0-0033923759,6506033004
2-s2.0-0033923759,6602682160
2-s2.0-0033923759,7101944285
2-s2.0-0033923759,7103142193
2-s2.0-0033923759,7202729055
2-s2.0-0033923759,7404371483
2-s2.0-0033934482,7006756025
2-s2.0-0033934482,7201411686
2-s2.0-0033934482,7404414304
2-s2.0-0033934482,7801496069
2-s2.0-0033934482,35585224700
2-s2.0-0033935567,7004229761
2-s2.0-0033935567,7004838848
2-s2.0-0033935567,7201411686
2-s2.0-0033935567,7404414304
2-s2.0-0033935567,35585224700
2-s2.0-0033958439,7005008313
2-s2.0-0033958439,7006595022
2-s2.0-0033958439,7007073463
2-s2.0-0033958439,7401934417
2-s2.0-0033958439,18537457800
2-s2.0-0033958439,21645808100
2-s2.0-0033958439,35351518800
2-s2.0-0033958439,56249758500
2-s2.0-0033958439,57221091578
2-s2.0-0033975687,6603371981
2-s2.0-0033975687,7202406435
2-s2.0-0033975687,7402600597
2-s2.0-0033975687,11540831900
2-s2.0-0033975687,24307828900
2-s2.0-0033975687,24387517700
2-s2.0-0033990843,6602116707
2-s2.0-0033990843,7102087724
2-s2.0-0034007517,6603787778
2-s2.0-0034007517,7005950597
2-s2.0-0034007517,7006179271
2-s2.0-0034007517,7403078251
2-s2.0-0034007517,36846126300
2-s2.0-0034007517,57212272233
2-s2.0-0034015390,6504385339
2-s2.0-0034015390,6603632440
2-s2.0-0034015390,7005034685
2-s2.0-0034015390,7202129155
2-s2.0-0034015390,36786599000
2-s2.0-0034015390,57189717953
2-s2.0-0034019093,7201411686
2-s2.0-0034019093,7404414304
2-s2.0-0034019093,35585224700
2-s2.0-0034021661,6602462360
2-s2.0-0034021661,7004240195
2-s2.0-0034021661,7102087724
2-s2.0-0034021661,34571078200
2-s2.0-0034023149,6701396968
2-s2.0-0034023149,7004967072
2-s2.0-0034023149,7201894245
2-s2.0-0034023149,7202356471
2-s2.0-0034023149,7403581121
2-s2.0-0034023149,57057417400
2-s2.0-0034023149,57214452086
2-s2.0-0034043993,7004167785
2-s2.0-0034043993,7006399515
2-s2.0-0034043993,7401534449
2-s2.0-0034043993,22136571100
2-s2.0-0034043993,35918054900
2-s2.0-0034043993,36072060300
2-s2.0-0034049909,7102699009
2-s2.0-0034049909,7401534449
2-s2.0-0034049909,35918054900
2-s2.0-0034049909,36072060300
2-s2.0-0034070941,6508038203
2-s2.0-0034070941,7004242701
2-s2.0-0034070941,7201411686
2-s2.0-0034070941,7404414304
2-s2.0-0034070941,35585224700
2-s2.0-0034079702,7102860769
2-s2.0-0034079702,7402517928
2-s2.0-0034079702,7403375354
2-s2.0-0034079702,36787865100
2-s2.0-0034079702,57212330571
2-s2.0-0034079702,57213578491
2-s2.0-0034082620,6603589533
2-s2.0-0034082620,7401902165
2-s2.0-0034096222,7005895215
2-s2.0-0034096222,7103412344
2-s2.0-0034096222,7404204614
2-s2.0-0034096222,57225708982
2-s2.0-0034097185,6603787778
2-s2.0-0034097185,7003613235
2-s2.0-0034097185,7102841367
2-s2.0-0034097185,7401456314
2-s2.0-0034097185,18040345500
2-s2.0-0034097185,57197191080
2-s2.0-0034097185,57212272233
2-s2.0-0034106551,7003453359
2-s2.0-0034106551,7004958644
2-s2.0-0034106551,7004993019
2-s2.0-0034106551,36046821700
2-s2.0-0034121908,7004171353
2-s2.0-0034121908,7005504774
2-s2.0-0034121908,7102796670
2-s2.0-0034121908,7201478852
2-s2.0-0034121908,7202394545
2-s2.0-0034121908,7202436291
2-s2.0-0034121908,56618725400
2-s2.0-0034126621,6602389713
2-s2.0-0034126621,6602745917
2-s2.0-0034126621,7004266666
2-s2.0-0034126621,7006899694
2-s2.0-0034126621,7103395622
2-s2.0-0034126621,7202376203
2-s2.0-0034126621,35353860100
2-s2.0-0034126621,57199052393
2-s2.0-0034127165,6602705341
2-s2.0-0034127165,7005045980
2-s2.0-0034127165,7102580855
2-s2.0-0034127165,36877442200
2-s2.0-0034127165,57196908558
2-s2.0-0034133781,7006380073
2-s2.0-0034214147,7003900475
2-s2.0-0034254154,7003410036
2-s2.0-0034254154,7003500877
2-s2.0-0034254154,7005034685
2-s2.0-0034254154,7201351183
2-s2.0-0034272815,7003932910
2-s2.0-0034272815,7004766578
2-s2.0-0034272815,16217292000
2-s2.0-0034272815,23037484200
2-s2.0-0034292414,7102620102
2-s2.0-0034292414,7103276097
2-s2.0-0034292414,7401774443
2-s2.0-0034292414,7402351612
2-s2.0-0034292414,26643380000
2-s2.0-0034302802,7102780030
2-s2.0-0034302802,7403175176
2-s2.0-0034302802,7404204614
2-s2.0-0034302802,36043809200
2-s2.0-0034302802,57196316299
2-s2.0-0034434266,7004161363
2-s2.0-0034434266,7005950597
2-s2.0-0034434266,7006179271
2-s2.0-0034434266,7101666583
2-s2.0-0034434266,26643419900
2-s2.0-0034434266,55821374100
2-s2.0-0034440687,7007031038
2-s2.0-0034440687,7102636633
2-s2.0-0034440687,7103269429
2-s2.0-0034440687,7202734019
2-s2.0-0034444018,7007031038
2-s2.0-0034444018,7102636633
2-s2.0-0034444018,7103269429
2-s2.0-0034444018,7202734019
2-s2.0-0034461502,6505901907
2-s2.0-0034461502,6507999494
2-s2.0-0034461502,6602259521
2-s2.0-0034461502,7003598878
2-s2.0-0034461502,7006547237
2-s2.0-0034461502,15039749300
2-s2.0-0034461502,56272877300
2-s2.0-0034461502,56296213700
2-s2.0-0034467022,7004167785
2-s2.0-0034467022,7102699009
2-s2.0-0034467022,7401534449
2-s2.0-0034467022,22136571100
2-s2.0-0034467022,35918054900
2-s2.0-0034467022,36072060300
2-s2.0-0034486396,6603489808
2-s2.0-0034486396,7004330215
2-s2.0-0034486396,7004476215
2-s2.0-0034486396,7005135842
2-s2.0-0034486396,7201351183
2-s2.0-0034486396,7403298357
2-s2.0-0034486396,15740162400
2-s2.0-0034487990,7003453359
2-s2.0-0034487990,7005458824
2-s2.0-0034487990,7403543370
2-s2.0-0034487990,9940909700
2-s2.0-0034487990,36046821700
2-s2.0-0034487990,55989782000
2-s2.0-0034490941,6603589533
2-s2.0-0034490941,7401902165
2-s2.0-0034516873,24067074800
2-s2.0-0034516873,55666021500
2-s2.0-0034532819,6602827634
2-s2.0-0034532819,6701664284
2-s2.0-0034532819,7005607299
2-s2.0-0034532819,18537457800
2-s2.0-0034541167,6701566673
2-s2.0-0034541167,7006029679
2-s2.0-0034541167,7102860769
2-s2.0-0034541167,7402517928
2-s2.0-0034541167,35502344800
2-s2.0-0034541167,57201523887
2-s2.0-0034541167,57212330571
2-s2.0-0034548713,6507890270
2-s2.0-0034548713,7402517928
2-s2.0-0034548713,7404328849
2-s2.0-0034577803,7201418407
2-s2.0-0034577803,7402617220
2-s2.0-0034577803,8085333900
2-s2.0-0034594359,6601966196
2-s2.0-0034594359,7006884214
2-s2.0-0034594359,7202595703
2-s2.0-0034594359,57198627637
2-s2.0-0034595447,6603426544
2-s2.0-0034595447,7004150163
2-s2.0-0034597748,7003500877
2-s2.0-0034597748,7005034685
2-s2.0-0034597748,7006597083
2-s2.0-0034597748,7201351183
2-s2.0-0034597748,56619649300
2-s2.0-0034658452,7004128901
2-s2.0-0034658452,7401774443
2-s2.0-0034658452,7402351612
2-s2.0-0034658452,7403742053
2-s2.0-0034658452,26643380000
2-s2.0-0034693726,7003500877
2-s2.0-0034693726,7003835674
2-s2.0-0034693726,7004350344
2-s2.0-0034701844,7101785826
2-s2.0-0034721489,7102620102
2-s2.0-0034721489,7401774443
2-s2.0-0034721489,7402351612
2-s2.0-0034721489,26643380000
2-s2.0-0034721489,57215208259
2-s2.0-0034726078,6507024904
2-s2.0-0034726078,7003271881
2-s2.0-0034726078,7005458824
2-s2.0-0034726078,36046821700
2-s2.0-0034726078,55604374200
2-s2.0-0034726078,57214644795
2-s2.0-0034732257,7003500877
2-s2.0-0034732257,7004330215
2-s2.0-0034732257,7006811808
2-s2.0-0034734140,7003453359
2-s2.0-0034734140,7005130971
2-s2.0-0034734140,7005458824
2-s2.0-0034734140,7005621377
2-s2.0-0034734140,7201655282
2-s2.0-0034734140,36046821700
2-s2.0-0034734140,55183943800
2-s2.0-0034744315,6701499892
2-s2.0-0034744315,7004470126
2-s2.0-0034744315,7005008313
2-s2.0-0034744315,7005034685
2-s2.0-0034744315,7202129155
2-s2.0-0034744315,7202356471
2-s2.0-0034744315,7801473791
2-s2.0-0034744315,55628529240
2-s2.0-0034744315,57189717953
2-s2.0-0034766190,7006307372
2-s2.0-0034766190,25959254500
2-s2.0-0034766190,35446339600
2-s2.0-0034766190,35514787800
2-s2.0-0034780946,6701791957
2-s2.0-0034780946,7202245469
2-s2.0-0034780946,7202594947
2-s2.0-0034780946,56272877300
2-s2.0-0034780946,57201814264
2-s2.0-0034785085,7003813013
2-s2.0-0034785085,23060206100
2-s2.0-0034785085,24067074800
2-s2.0-0034792920,6505755135
2-s2.0-0034792920,7003900475
2-s2.0-0034792920,10044774300
2-s2.0-0034809942,7004470126
2-s2.0-0034809942,7005034685
2-s2.0-0034809942,7006073862
2-s2.0-0034809942,55628529240
2-s2.0-0034809942,57189717953
2-s2.0-0034816572,6508023532
2-s2.0-0034816572,7006116739
2-s2.0-0034816572,7202436291
2-s2.0-0034816572,7202526161
2-s2.0-0034816572,24315834100
2-s2.0-0034816572,35391339800
2-s2.0-0034820293,7101899416
2-s2.0-0034820293,7102276896
2-s2.0-0034820293,9276020000
2-s2.0-0034822792,18734496800
2-s2.0-0034822792,35371387300
2-s2.0-0034822792,56271290100
2-s2.0-0034822792,57220341214
2-s2.0-0034826511,7003900475
2-s2.0-0034826511,10044774300
2-s2.0-0034840703,6603096529
2-s2.0-0034840703,6701616033
2-s2.0-0034840703,7003453359
2-s2.0-0034840703,7005458824
2-s2.0-0034840703,7006667139
2-s2.0-0034840703,7403349920
2-s2.0-0034840703,8336788000
2-s2.0-0034840703,35450613600
2-s2.0-0034840703,36046821700
2-s2.0-0034848432,7003453359
2-s2.0-0034848432,7005458824
2-s2.0-0034848432,7403543370
2-s2.0-0034848432,9940909700
2-s2.0-0034848432,36046821700
2-s2.0-0034848432,55989782000
2-s2.0-0034848432,57199821243
2-s2.0-0034859237,6504817598
2-s2.0-0034859237,6506250324
2-s2.0-0034859237,6701893690
2-s2.0-0034859237,7102122826
2-s2.0-0034859237,7402617220
2-s2.0-0034862479,6602116707
2-s2.0-0034862479,7102087724
2-s2.0-0034862479,7102438362
2-s2.0-0034868843,6602617893
2-s2.0-0034868843,7005416066
2-s2.0-0034868843,7005939994
2-s2.0-0034868843,7006735134
2-s2.0-0034868843,7202347641
2-s2.0-0034868843,7401816826
2-s2.0-0034868843,7402517928
2-s2.0-0034868843,7404328849
2-s2.0-0034873225,7003762837
2-s2.0-0034873225,7006811808
2-s2.0-0034873225,7102276896
2-s2.0-0034873225,7201711122
2-s2.0-0034873225,7201849873
2-s2.0-0034889847,7003410036
2-s2.0-0034889847,7201351183
2-s2.0-0034910475,6505906652
2-s2.0-0034910475,6507115223
2-s2.0-0034910475,7006179271
2-s2.0-0034910475,55810755100
2-s2.0-0034924723,6602944149
2-s2.0-0034924723,7005029829
2-s2.0-0034924723,7006067187
2-s2.0-0034924723,7202455039
2-s2.0-0034980394,6602969449
2-s2.0-0034980394,7004470126
2-s2.0-0034980394,7004955385
2-s2.0-0034980394,7005034685
2-s2.0-0034980394,7005817000
2-s2.0-0034980394,55459928100
2-s2.0-0034988289,7007031038
2-s2.0-0034988289,7102296097
2-s2.0-0034988289,7102593802
2-s2.0-0034991271,7003705949
2-s2.0-0034991271,7005463004
2-s2.0-0034991271,7005504774
2-s2.0-0034991271,7202436291
2-s2.0-0034991271,7404216161
2-s2.0-0034991271,57198917758
2-s2.0-0034991271,57206148006
2-s2.0-0035011416,7101785826
2-s2.0-0035011416,55727142900
2-s2.0-0035012690,6603787778
2-s2.0-0035012690,7003613235
2-s2.0-0035012690,7003718935
2-s2.0-0035012690,7401456314
2-s2.0-0035012690,57212272233
2-s2.0-0035019351,6506872203
2-s2.0-0035019351,7005839657
2-s2.0-0035019351,7006179271
2-s2.0-0035019351,57197647507
2-s2.0-0035019351,57507315300
2-s2.0-0035048182,6602507768
2-s2.0-0035048182,7004967072
2-s2.0-0035070292,7004470126
2-s2.0-0035070292,7005034685
2-s2.0-0035070292,55628529240
2-s2.0-0035070292,57189717953
2-s2.0-0035072679,7004470126
2-s2.0-0035072679,7005034685
2-s2.0-0035072679,7006073862
2-s2.0-0035072679,36957727300
2-s2.0-0035072679,55628529240
2-s2.0-0035072679,57189717953
2-s2.0-0035083718,7101641680
2-s2.0-0035083718,7101944285
2-s2.0-0035083718,7405388484
2-s2.0-0035083718,15127069300
2-s2.0-0035083718,35229284500
2-s2.0-0035083718,57189313419
2-s2.0-0035109014,7003410036
2-s2.0-0035109014,7003500877
2-s2.0-0035109014,7005034685
2-s2.0-0035109014,7201351183
2-s2.0-0035113870,13905709900
2-s2.0-0035113870,36829488900
2-s2.0-0035113870,55279702000
2-s2.0-0035113870,56408760700
2-s2.0-0035113870,57199181579
2-s2.0-0035113870,57215892658
2-s2.0-0035114175,7005839657
2-s2.0-0035114175,7006179271
2-s2.0-0035126495,6603260128
2-s2.0-0035126495,7003453359
2-s2.0-0035126495,7005130971
2-s2.0-0035126495,7005458824
2-s2.0-0035126495,36046821700
2-s2.0-0035130558,6603559867
2-s2.0-0035130558,7006331511
2-s2.0-0035130558,57199341395
2-s2.0-0035131149,7006420814
2-s2.0-0035131149,7103276097
2-s2.0-0035131149,7401774443
2-s2.0-0035131149,7402351612
2-s2.0-0035131149,26643380000
2-s2.0-0035138825,7004248838
2-s2.0-0035138825,7402600597
2-s2.0-0035138825,24387517700
2-s2.0-0035172491,7004732466
2-s2.0-0035172491,7201351183
2-s2.0-0035172491,7202436291
2-s2.0-0035172491,7402400595
2-s2.0-0035172491,7801349571
2-s2.0-0035173107,6602116707
2-s2.0-0035173107,7102087724
2-s2.0-0035174038,7403078251
2-s2.0-0035174038,57212272233
2-s2.0-0035211276,7005034685
2-s2.0-0035225373,7003453359
2-s2.0-0035225373,7005458824
2-s2.0-0035225373,7201655282
2-s2.0-0035225373,35350555400
2-s2.0-0035225373,36046821700
2-s2.0-0035244623,7101785826
2-s2.0-0035244623,55727142900
2-s2.0-0035284749,7006029679
2-s2.0-0035284749,7404520882
2-s2.0-0035284749,25026096000
2-s2.0-0035284749,34770839900
2-s2.0-0035284749,35443783300
2-s2.0-0035284749,55829180200
2-s2.0-0035284749,57213925522
2-s2.0-0035287995,6603589533
2-s2.0-0035287995,7006029679
2-s2.0-0035287995,7102860769
2-s2.0-0035287995,7401755590
2-s2.0-0035287995,7402517928
2-s2.0-0035287995,7404328849
2-s2.0-0035287995,57212330571
2-s2.0-0035340259,6602638556
2-s2.0-0035340259,7006029679
2-s2.0-0035340259,7404520882
2-s2.0-0035340259,25026096000
2-s2.0-0035340259,34770839900
2-s2.0-0035340259,35443783300
2-s2.0-0035340259,55829180200
2-s2.0-0035340259,57213925522
2-s2.0-0035340761,6507890270
2-s2.0-0035340761,7401755590
2-s2.0-0035340761,7401816826
2-s2.0-0035340761,7402517928
2-s2.0-0035340761,7404328849
2-s2.0-0035340761,8133836900
2-s2.0-0035420978,7005468422
2-s2.0-0035420978,7101785826
2-s2.0-0035420978,57209872639
2-s2.0-0035422168,7004973130
2-s2.0-0035422168,7101785826
2-s2.0-0035422168,35617274900
2-s2.0-0035516022,7401920499
2-s2.0-0035516022,7402617220
2-s2.0-0035516022,36851733400
2-s2.0-0035516022,55574236255
2-s2.0-0035533090,7101785826
2-s2.0-0035533090,16429225800
2-s2.0-0035542714,6507024904
2-s2.0-0035542714,7003271881
2-s2.0-0035542714,7005130971
2-s2.0-0035542714,7005458824
2-s2.0-0035542714,36046821700
2-s2.0-0035542714,57214644795
2-s2.0-0035576228,7102620102
2-s2.0-0035576228,7401774443
2-s2.0-0035576228,7402351612
2-s2.0-0035576228,26643380000
2-s2.0-0035651989,7101785826
2-s2.0-0035651989,36907568700
2-s2.0-0035651989,55873372900
2-s2.0-0035681143,6701396968
2-s2.0-0035681143,7202356471
2-s2.0-0035681143,7403581121
2-s2.0-0035681350,6602214786
2-s2.0-0035681350,7005360682
2-s2.0-0035681350,7101914210
2-s2.0-0035681350,7202261143
2-s2.0-0035681350,56804597600
2-s2.0-0035681350,57208456324
2-s2.0-0035726187,6602214786
2-s2.0-0035726187,7005360682
2-s2.0-0035726187,7101914210
2-s2.0-0035726187,56804597600
2-s2.0-0035726187,56962705100
2-s2.0-0035772537,7101785826
2-s2.0-0035772537,7102564709
2-s2.0-0035772537,56053895400
2-s2.0-0035800662,6603397054
2-s2.0-0035800662,7005125459
2-s2.0-0035800662,8130052000
2-s2.0-0035800662,57202669855
2-s2.0-0035801536,7101641680
2-s2.0-0035801536,7201351183
2-s2.0-0035873381,7102000900
2-s2.0-0035873381,7402351612
2-s2.0-0035873381,16194464700
2-s2.0-0035873381,23484122000
2-s2.0-0035873381,26643380000
2-s2.0-0035873381,35274731500
2-s2.0-0035873381,36871914100
2-s2.0-0035873381,55619293451
2-s2.0-0035881309,7004240195
2-s2.0-0035881309,7101913325
2-s2.0-0035881309,7404753861
2-s2.0-0035881309,57192098906
2-s2.0-0035883178,6603260128
2-s2.0-0035883178,7003453359
2-s2.0-0035883178,7005130971
2-s2.0-0035883178,7005458824
2-s2.0-0035883178,36046821700
2-s2.0-0035883178,55183943800
2-s2.0-0035884707,6601966196
2-s2.0-0035884707,6603095790
2-s2.0-0035884707,7003467251
2-s2.0-0035884707,7005282756
2-s2.0-0035907640,7004161363
2-s2.0-0035907640,7005950597
2-s2.0-0035907640,7006179271
2-s2.0-0035907640,26643419900
2-s2.0-0035911223,7006112267
2-s2.0-0035911223,35994309200
2-s2.0-0035937587,6602638556
2-s2.0-0035937587,6603128472
2-s2.0-0035937587,7006029679
2-s2.0-0035937587,25026096000
2-s2.0-0035957780,7006093015
2-s2.0-0035957780,7007031038
2-s2.0-0035957780,7401618159
2-s2.0-0035957780,7406290415
2-s2.0-0035957780,9735062100
2-s2.0-0035957780,15723601100
2-s2.0-0035957780,55984774600
2-s2.0-0035957780,57206080796
2-s2.0-0035967201,6603260128
2-s2.0-0035967201,7003453359
2-s2.0-0035967201,7005130971
2-s2.0-0035967201,7005458824
2-s2.0-0035967201,7006667139
2-s2.0-0035967201,7201655282
2-s2.0-0035967201,35986544200
2-s2.0-0035967201,36046821700
2-s2.0-0035967201,55183943800
2-s2.0-0035985986,7003500877
2-s2.0-0035985986,7003736346
2-s2.0-0035994004,7004128901
2-s2.0-0035994004,7006420814
2-s2.0-0035994004,7102620102
2-s2.0-0035994004,7103276097
2-s2.0-0035994004,7402351612
2-s2.0-0035994004,7402529560
2-s2.0-0035994004,26643380000
2-s2.0-0035994004,57191591689
2-s2.0-0035996470,6603505908
2-s2.0-0035996470,6701791957
2-s2.0-0035996470,7003719080
2-s2.0-0035996470,7005611667
2-s2.0-0035996470,7006756025
2-s2.0-0035996470,7202594947
2-s2.0-0035996470,56272877300
2-s2.0-0035996470,57201814264
2-s2.0-0035998728,7003453359
2-s2.0-0035998728,7005130971
2-s2.0-0035998728,7005458824
2-s2.0-0035998728,7006667139
2-s2.0-0035998728,7402566060
2-s2.0-0035998728,7403349920
2-s2.0-0035998728,36046821700
2-s2.0-0035998728,56251024300
2-s2.0-0036025433,6602519016
2-s2.0-0036025433,7003271881
2-s2.0-0036025433,7005458824
2-s2.0-0036025433,36046821700
2-s2.0-0036025433,57214644795
2-s2.0-0036027376,6601966196
2-s2.0-0036027376,7401935825
2-s2.0-0036027376,7402436913
2-s2.0-0036027376,35547635500
2-s2.0-0036063262,7005095967
2-s2.0-0036063262,7404624481
2-s2.0-0036063262,8779877600
2-s2.0-0036063262,23018751600
2-s2.0-0036063262,36929342600
2-s2.0-0036063262,57199958757
2-s2.0-0036065480,7005910772
2-s2.0-0036065480,7007031038
2-s2.0-0036065480,56172104900
2-s2.0-0036077234,6602715962
2-s2.0-0036077234,7007031038
2-s2.0-0036077234,7403287043
2-s2.0-0036077234,18933560300
2-s2.0-0036083822,7004065867
2-s2.0-0036083822,7004161363
2-s2.0-0036083822,7006179271
2-s2.0-0036083822,7201769969
2-s2.0-0036083822,26643419900
2-s2.0-0036083822,57197032115
2-s2.0-0036083822,57224274515
2-s2.0-0036097332,7006228149
2-s2.0-0036097332,25959254500
2-s2.0-0036097332,35498520600
2-s2.0-0036097332,57197317766
2-s2.0-0036097332,57206167082
2-s2.0-0036154608,7003410036
2-s2.0-0036154608,7006200551
2-s2.0-0036154608,7201351183
2-s2.0-0036154608,35428868100
2-s2.0-0036168366,7004167785
2-s2.0-0036168366,7102699009
2-s2.0-0036168366,7401534449
2-s2.0-0036168366,22136571100
2-s2.0-0036168366,35918054900
2-s2.0-0036168366,36072060300
2-s2.0-0036168730,7005371361
2-s2.0-0036168730,7102699009
2-s2.0-0036168730,7401534449
2-s2.0-0036168730,35918054900
2-s2.0-0036168730,36072060300
2-s2.0-0036168730,57197421019
2-s2.0-0036181027,6701322097
2-s2.0-0036181027,7003500877
2-s2.0-0036181027,7003736346
2-s2.0-0036181027,7005259554
2-s2.0-0036189194,7003453359
2-s2.0-0036189194,7004993019
2-s2.0-0036189194,57210626288
2-s2.0-0036189194,57212811596
2-s2.0-0036212556,7404414304
2-s2.0-0036212556,35585224700
2-s2.0-0036218669,6602492685
2-s2.0-0036218669,6602519016
2-s2.0-0036218669,7003453359
2-s2.0-0036218669,7005130971
2-s2.0-0036218669,7005458824
2-s2.0-0036218669,9940909700
2-s2.0-0036218669,36046821700
2-s2.0-0036225034,7004248838
2-s2.0-0036225034,7402600597
2-s2.0-0036225034,22836616200
2-s2.0-0036225034,55821374100
2-s2.0-0036225034,57095852900
2-s2.0-0036231421,6504565952
2-s2.0-0036231421,7003500877
2-s2.0-0036231421,7003736346
2-s2.0-0036231421,7005259554
2-s2.0-0036231421,7403097595
2-s2.0-0036232584,6508332531
2-s2.0-0036232584,7402351612
2-s2.0-0036232584,23484122000
2-s2.0-0036232584,26643380000
2-s2.0-0036232584,35274731500
2-s2.0-0036232584,57204280082
2-s2.0-0036262587,7004167785
2-s2.0-0036262587,7102699009
2-s2.0-0036262587,7401534449
2-s2.0-0036262587,22136571100
2-s2.0-0036262587,35918054900
2-s2.0-0036262587,36072060300
2-s2.0-0036269999,6506649401
2-s2.0-0036269999,35918054900
2-s2.0-0036280172,6603755029
2-s2.0-0036280172,7101785826
2-s2.0-0036283178,6602492685
2-s2.0-0036283178,6602519016
2-s2.0-0036283178,7003453359
2-s2.0-0036283178,7005130971
2-s2.0-0036283178,7005458824
2-s2.0-0036283178,9940909700
2-s2.0-0036283178,36046821700
2-s2.0-0036336142,6701669748
2-s2.0-0036336142,7102122826
2-s2.0-0036336142,7102276896
2-s2.0-0036336142,7102425692
2-s2.0-0036336142,7201627037
2-s2.0-0036336142,18041140100
2-s2.0-0036336817,6701669748
2-s2.0-0036336817,7102122826
2-s2.0-0036336817,7102276896
2-s2.0-0036336817,7102425692
2-s2.0-0036336817,18041140100
2-s2.0-0036356462,7003500877
2-s2.0-0036356462,7003736346
2-s2.0-0036371876,7003453359
2-s2.0-0036371876,56251024300
2-s2.0-0036379851,7003500877
2-s2.0-0036401555,7003828951
2-s2.0-0036401555,7401475401
2-s2.0-0036401555,7402351612
2-s2.0-0036401555,7402529560
2-s2.0-0036401555,26643380000
2-s2.0-0036430319,6602638556
2-s2.0-0036430319,6603128472
2-s2.0-0036430319,7003312400
2-s2.0-0036430319,7006029679
2-s2.0-0036430319,25026096000
2-s2.0-0036566047,6603624190
2-s2.0-0036566047,7007031038
2-s2.0-0036566047,7102593802
2-s2.0-0036569439,6603128472
2-s2.0-0036569439,7003878750
2-s2.0-0036569439,7006029679
2-s2.0-0036569439,25026096000
2-s2.0-0036569439,35443783300
2-s2.0-0036581082,7005029829
2-s2.0-0036581082,7202455039
2-s2.0-0036650342,7005468422
2-s2.0-0036650342,7101785826
2-s2.0-0036655758,6506030336
2-s2.0-0036655758,6601921831
2-s2.0-0036655758,6602584856
2-s2.0-0036655758,6701678262
2-s2.0-0036655758,7003453359
2-s2.0-0036655758,56253650700
2-s2.0-0036688965,6602075315
2-s2.0-0036688965,6602405107
2-s2.0-0036688965,6603814844
2-s2.0-0036688965,6701422803
2-s2.0-0036688965,7005895215
2-s2.0-0036688965,7102490803
2-s2.0-0036688965,7103412344
2-s2.0-0036688965,7404204614
2-s2.0-0036688965,35449599700
2-s2.0-0036710081,7006224809
2-s2.0-0036710081,7403078251
2-s2.0-0036710081,57212272233
2-s2.0-0036733389,7005950597
2-s2.0-0036733389,7006179271
2-s2.0-0036733389,7403078251
2-s2.0-0036733389,57212272233
